Nodes time amount
1,0.07162428996525705,5
1,0.07067265314981341,5
1,0.06438927003182471,5
1,0.07419710489921272,5
1,0.07367209508083761,5
1,0.06664279894903302,5
1,0.0698268439155072,5
1,0.07152988901361823,5
1,0.06691927718929946,5
1,0.0750951028894633,5
2,0.08283741399645805,5
2,0.07124254805967212,5
2,0.0816291868686676,5
2,0.07536458899267018,5
2,0.07270393497310579,5
2,0.0716043240390718,5
2,0.08399320091120899,5
2,0.08450596197508276,5
2,0.057634030003100634,5
2,0.07137118792161345,5
3,0.1645755241625011,5
3,0.15033628093078732,5
3,0.14846894098445773,5
3,0.15193160204216838,5
3,0.1536725009791553,5
3,0.15451292088255286,5
3,0.15323989395983517,5
3,0.14911858295090497,5
3,0.15229418105445802,5
3,0.15374875580891967,5
4,0.21196033619344234,5
4,0.1980510549619794,5
4,0.2003688421100378,5
4,0.1852981320116669,5
4,0.19649977702647448,5
4,0.19808346894569695,5
4,0.19754124688915908,5
4,0.1990653600078076,5
4,0.19597655581310391,5
4,0.19882022985257208,5
5,0.22395323682576418,5
5,0.2038376999553293,5
5,0.2097953069023788,5
5,0.20575395692139864,5
5,0.20733209513127804,5
5,0.2086406210437417,5
5,0.20558059704490006,5
5,0.20681608095765114,5
5,0.205535348970443,5
5,0.20660588797181845,5
6,0.22480141301639378,5
6,0.20647531910799444,5
6,0.20807733084075153,5
6,0.2034780860412866,5
6,0.20585012319497764,5
6,0.2074784031137824,5
6,0.20322655490599573,5
6,0.20724846702069044,5
6,0.2085334388539195,5
6,0.20647750981152058,5
7,0.2438689770642668,5
7,0.21747573791071773,5
7,0.22691400884650648,5
7,0.22266135294921696,5
7,0.22347521991468966,5
7,0.19440686516463757,5
7,0.297395576024428,5
7,0.22346801008097827,5
7,0.2233249470591545,5
7,0.22187249502167106,5
8,0.26263654907234013,5
8,0.2238649600185454,5
8,0.23588367202319205,5
8,0.2330153458751738,5
8,0.22953237919136882,5
8,0.2610421518329531,5
8,0.24480295414105058,5
8,0.22860186616890132,5
8,0.23306262004189193,5
8,0.22541832900606096,5
9,0.30305905314162374,5
9,0.27992830891162157,5
9,0.28231408912688494,5
9,0.27394414599984884,5
9,0.28218439989723265,5
9,0.28113957797177136,5
9,0.2804200081154704,5
9,0.2795435569714755,5
9,0.28138228808529675,5
9,0.28016686788760126,5
10,0.3723708901088685,5
10,0.3294063729699701,5
10,0.3479903389234096,5
10,0.33645634399726987,5
10,0.3490137991029769,5
10,0.3399602849967778,5
10,0.33338355110026896,5
10,0.34055941505357623,5
10,0.33989466610364616,5
10,0.33946136804297566,5
11,0.4184260561596602,5
11,0.37454127497039735,5
11,0.3721659679431468,5
11,0.3716408989857882,5
11,0.3728479379788041,5
11,0.3724048309959471,5
11,0.376298151910305,5
11,0.37386922305449843,5
11,0.3768826681189239,5
11,0.3641791541595012,5
12,0.4427928819786757,5
12,0.4084100821055472,5
12,0.40394286485388875,5
12,0.4043882950209081,5
12,0.40407982701435685,5
12,0.40419767098501325,5
12,0.40565076004713774,5
12,0.38410764490254223,5
12,0.410529867047444,5
12,0.40321354707702994,5
13,0.45186177804134786,5
13,0.40733022592030466,5
13,0.3874908769503236,5
13,0.4081504310015589,5
13,0.4049915438517928,5
13,0.4020327068865299,5
13,0.40933799115009606,5
13,0.403021875070408,5
13,0.4064286579377949,5
13,0.4025227129459381,5
14,0.47927513206377625,5
14,0.4222455997951329,5
14,0.4215574220288545,5
14,0.4215803400147706,5
14,0.42539040884003043,5
14,0.41943062003701925,5
14,0.4295287011191249,5
14,0.42031117412261665,5
14,0.42656905902549624,5
14,0.42128141806460917,5
15,0.5540263219736516,5
15,0.499666681047529,5
15,0.49326809495687485,5
15,0.4997945809736848,5
15,0.4992517090868205,5
15,0.4914283868856728,5
15,0.4971479831729084,5
15,0.4986235019750893,5
15,0.49821743997745216,5
15,0.501265310915187,5
16,0.5534565560519695,5
16,0.5014304609503597,5
16,0.48987994296476245,5
16,0.5011159491259605,5
16,0.49770940304733813,5
16,0.49661502218805254,5
16,0.4945608221460134,5
16,0.4853961509652436,5
16,0.4923688650596887,5
16,0.49812837108038366,5
17,0.6084254630841315,5
17,0.5458157800603658,5
17,0.5405488219112158,5
17,0.5415029099676758,5
17,0.5486657309811562,5
17,0.5379729010164738,5
17,0.5453350420575589,5
17,0.539999351138249,5
17,0.5409889109432697,5
17,0.5433742760214955,5
18,0.6280572731047869,5
18,0.5682418360374868,5
18,0.5534755301196128,5
18,0.559533460997045,5
18,0.5634296871721745,5
18,0.5578938731923699,5
18,0.5578965789172798,5
18,0.5557363100815564,5
18,0.5573806311003864,5
18,0.5602943450212479,5
19,0.6343320228625089,5
19,0.5682478831149638,5
19,0.5640120320022106,5
19,0.5576951240655035,5
19,0.5640472308732569,5
19,0.5593056560028344,5
19,0.564212033059448,5
19,0.5612758349161595,5
19,0.5633651548996568,5
19,0.556878314120695,5
20,0.712688447907567,5
20,0.6397439669817686,5
20,0.6369894919916987,5
20,0.6362966729793698,5
20,0.6348882811143994,5
20,0.6319741120096296,5
20,0.6368819249328226,5
20,0.6358007218223065,5
20,0.6358234740328044,5
20,0.6375148368533701,5
21,0.7310406791511923,5
21,0.6626399431843311,5
21,0.6489147720858455,5
21,0.6512144671287388,5
21,0.6553863510489464,5
21,0.6500379161443561,5
21,0.6486140170600265,5
21,0.6455832188948989,5
21,0.6464228280819952,5
21,0.6480620799120516,5
22,0.8181984957773238,5
22,0.7251743259839714,5
22,0.7143776011653244,5
22,0.7186918300576508,5
22,0.7117899691220373,5
22,0.7174514341168106,5
22,0.7125395401380956,5
22,0.717769623035565,5
22,0.7077313200570643,5
22,0.7148857589345425,5
23,0.7995323380455375,5
23,0.7310305021237582,5
23,0.717637384776026,5
23,0.7186521959956735,5
23,0.7164607211016119,5
23,0.7207243400625885,5
23,0.7129049389623106,5
23,0.7173846471123397,5
23,0.7164304668549448,5
23,0.7152382370550185,5
24,0.8155667788814753,5
24,0.7396313478238881,5
24,0.7315755039453506,5
24,0.7255054069682956,5
24,0.720234801992774,5
24,0.7379022620152682,5
24,0.730327706085518,5
24,0.7233085620682687,5
24,0.7241996130906045,5
24,0.7282211349811405,5
25,0.852775095961988,5
25,0.7537532900460064,5
25,0.7443214140366763,5
25,0.7455923540983349,5
25,0.7453149640932679,5
25,0.7483232819940895,5
25,0.7357135629281402,5
25,0.7585985520854592,5
25,0.759075827896595,5
25,0.7521001540590078,5
