Nodes,Time,Amount
5,2.878394821891561,100
5,3.935706450138241,100
5,3.922255357960239,100
5,3.935402703937143,100
5,3.91890595597215,100
5,3.8809807649813592,100
5,3.9392866641283035,100
5,3.946736922953278,100
5,3.9330857540480793,100
5,3.9113943718839437,100
5,3.912155169993639,100
5,3.9160124778281897,100
5,3.907018817961216,100
5,3.8919169309083372,100
5,3.908959266031161,100
5,3.915059557184577,100
5,3.900458676973358,100
5,3.8097506121266633,100
5,3.918114183936268,100
5,3.9165402099024504,100
5,3.8197534098289907,100
5,3.9419842711649835,100
5,3.922914642840624,100
5,3.9079058680217713,100
5,3.905630576889962,100
5,3.783550956984982,100
5,3.858763667056337,100
5,3.9226053298916668,100
5,3.9091617111116648,100
5,3.9139179210178554,100
5,3.922392117092386,100
5,3.917599871987477,100
5,3.924895686097443,100
5,3.9226280620787293,100
5,3.911279750056565,100
5,3.9203226291574538,100
5,3.9152997508645058,100
5,3.919915613019839,100
5,3.892785363132134,100
5,3.916745754890144,100
5,3.91782098589465,100
5,3.8953278521075845,100
5,3.922293090960011,100
5,3.90012975782156,100
5,3.9010362150147557,100
5,3.9258822321426123,100
5,3.9133011829108,100
5,3.9040961749851704,100
5,3.912447395035997,100
5,3.9253840891178697,100
5,3.9074384421110153,100
5,3.8977086949162185,100
5,3.881478685885668,100
5,3.9524408460129052,100
5,3.8746365918777883,100
5,3.9298186851665378,100
5,3.9158897309098393,100
5,3.8243608698248863,100
5,3.9257706641219556,100
5,3.9298620321787894,100
5,3.922796447062865,100
5,3.8668452710844576,100
5,3.872855431167409,100
5,3.9187552898656577,100
5,3.8409706549718976,100
5,3.7756634200923145,100
5,3.754315956030041,100
5,3.786761006107554,100
5,3.77760322089307,100
5,3.827054535970092,100
5,3.8522764791268855,100
5,3.906212740112096,100
5,3.930329103022814,100
5,3.908213554881513,100
5,3.8962059419136494,100
5,3.896139655029401,100
5,3.9118003158364445,100
5,3.91003606794402,100
5,3.928119536023587,100
5,3.9130855510011315,100
5,3.9123887640889734,100
6,4.1201494231354445,100
6,4.122231119079515,100
6,4.132038552081212,100
6,4.115261971019208,100
6,4.107469455106184,100
6,4.118740135105327,100
6,4.030943417921662,100
6,4.092020333046094,100
6,4.103889386169612,100
6,4.102544482098892,100
6,4.066505766008049,100
6,3.9424452849198133,100
6,3.957313957158476,100
6,3.9823076350148767,100
6,3.9755499579478055,100
6,3.9807378679979593,100
6,4.083267879905179,100
6,4.072446318808943,100
6,4.098380410112441,100
6,4.078850650927052,100
6,4.094364277087152,100
6,4.090982854133472,100
6,4.038086327025667,100
6,4.01572754397057,100
6,4.020184576977044,100
6,4.010055718943477,100
6,4.029574271989986,100
6,4.025407068897039,100
6,4.020672934129834,100
6,4.018248144071549,100
6,3.9957486260682344,100
6,4.071970903081819,100
6,4.082845663186163,100
6,4.0536120450124145,100
6,4.085614552022889,100
6,4.021335237892345,100
6,4.040978651959449,100
6,3.910702700028196,100
6,4.051986888982356,100
6,3.940067526884377,100
6,3.9701565029099584,100
6,4.07097232202068,100
6,4.051858603954315,100
6,3.931182967033237,100
6,3.945750213926658,100
6,3.9603089161682874,100
6,3.9925292059779167,100
6,4.014949291944504,100
6,4.023231370840222,100
6,4.012155320029706,100
6,4.073464203160256,100
6,4.059115813113749,100
6,4.06916924007237,100
6,4.060688768047839,100
6,4.076668533030897,100
6,4.044604676077142,100
6,4.016932053025812,100
6,3.789741439046338,100
6,3.8596634238492697,100
6,3.8719039568677545,100
6,3.968839932931587,100
6,3.937116655986756,100
6,4.009572332026437,100
6,4.072340314975008,100
6,4.058478840859607,100
6,4.056282237172127,100
6,4.057105188025162,100
6,4.046820732066408,100
6,4.067841383861378,100
6,4.06571732996963,100
6,4.055731900967658,100
6,4.079363438067958,100
6,4.050801552133635,100
6,4.071681053843349,100
6,4.066013091010973,100
6,4.072589679853991,100
6,4.094400214962661,100
6,4.0574642948340625,100
6,4.0893015610054135,100
6,4.061833282932639,100
6,4.064012484159321,100
6,4.059915745165199,100
6,4.0800771121867,100
6,4.080020451918244,100
6,4.077108028111979,100
6,4.053792333928868,100
6,4.063452465925366,100
6,4.113893304951489,100
6,4.063948758877814,100
6,4.002306379843503,100
6,4.019949980080128,100
6,4.0114979720674455,100
6,4.1687607110943645,100
6,4.026913624955341,100
6,4.063846789067611,100
6,4.072290263837203,100
6,4.0686046639457345,100
6,4.020423428155482,100
6,4.077422739006579,100
6,4.061321866931394,100
7,4.375141761964187,100
7,4.369086724007502,100
7,4.332248762017116,100
7,4.343378548976034,100
7,4.324718753108755,100
7,4.352828573901206,100
7,4.322871288051829,100
7,4.345895067090169,100
7,4.309478641021997,100
7,4.110709464177489,100
7,4.344464858993888,100
7,4.370995846809819,100
7,4.316925338003784,100
7,4.338089927099645,100
7,4.230776355136186,100
7,4.255332994973287,100
7,4.188789207022637,100
7,4.331736241001636,100
7,4.269037544960156,100
7,4.205386640969664,100
7,4.243256910005584,100
7,4.265626932028681,100
7,4.309702869039029,100
7,4.2962501319125295,100
7,4.30618282710202,100
7,4.173117669997737,100
7,4.270990642020479,100
7,4.2363817361183465,100
7,4.184818769805133,100
7,4.2086233149748296,100
7,4.214729440864176,100
7,4.144135734066367,100
7,4.3155497529078275,100
7,4.2702734370250255,100
7,4.303916234988719,100
7,4.286516176071018,100
7,4.292426032014191,100
7,4.300427564885467,100
7,4.293520108098164,100
7,4.312689958838746,100
7,4.297860585851595,100
7,4.317780097015202,100
7,4.289039387833327,100
7,4.250750849954784,100
7,4.192957109073177,100
7,4.298004662850872,100
7,4.286172827938572,100
7,4.283188590081409,100
7,4.300992076052353,100
7,4.313701072940603,100
7,4.288691367954016,100
7,4.309642486041412,100
7,4.301060141995549,100
7,4.317944120848551,100
7,4.291286024032161,100
7,4.317670348100364,100
7,4.3131718498189,100
7,4.307075379882008,100
7,4.299027308123186,100
7,4.276968357851729,100
7,4.282732239924371,100
7,4.292040907079354,100
7,4.309330863878131,100
7,4.285461503081024,100
7,4.302470053080469,100
7,4.320230127079412,100
7,4.299511363031343,100
7,4.30320512293838,100
7,4.294493159046397,100
7,4.295230180956423,100
7,4.3057265530806035,100
7,4.325882662087679,100
7,4.299415885005146,100
7,4.2902510680723935,100
7,4.315383807057515,100
7,4.299793220125139,100
7,4.2994431289844215,100
7,4.318100958131254,100
7,4.295534262899309,100
7,4.282412203028798,100
7,4.3125501540489495,100
7,4.291847574990243,100
7,4.308544873027131,100
7,4.318173754028976,100
7,4.297755223000422,100
7,4.303892014082521,100
7,4.323147832183167,100
7,4.288432204164565,100
7,4.279389024944976,100
7,4.3108552810736,100
7,4.280817752005532,100
7,4.30318661313504,100
7,4.29055585898459,100
7,4.303423319011927,100
7,4.302781193051487,100
7,4.322004318004474,100
7,4.30308822193183,100
7,4.308177144033834,100
7,4.3061627531424165,100
7,4.295812475960702,100
8,4.619246026035398,100
8,4.587647198000923,100
8,4.562363727018237,100
8,4.561867281096056,100
8,4.553334351861849,100
8,4.570848979987204,100
8,4.532655582064763,100
8,4.548540449002758,100
8,4.5600209010299295,100
8,4.522719478001818,100
8,4.5227655079215765,100
8,4.5221717490348965,100
8,4.541854009963572,100
8,4.526312463916838,100
8,4.538657761877403,100
8,4.531060463981703,100
8,4.542402792954817,100
8,4.547275719000027,100
8,4.544627686962485,100
8,4.544500468997285,100
8,4.522718237014487,100
8,4.539386718068272,100
8,4.550372183090076,100
8,4.5522990128956735,100
8,4.545709355967119,100
8,4.5039266790263355,100
8,4.526712752878666,100
8,4.5136972758919,100
8,4.514474638970569,100
8,4.53117040800862,100
8,4.525808082893491,100
8,4.523633594857529,100
8,4.516558900941163,100
8,4.522197005106136,100
8,4.536415270995349,100
8,4.521204609889537,100
8,4.539154108148068,100
8,4.5319483450148255,100
8,4.52311649103649,100
8,4.524108943063766,100
8,4.518061805982143,100
8,4.521985342958942,100
8,4.5271890859585255,100
8,4.526462544919923,100
8,4.522000533062965,100
8,4.520034062908962,100
8,4.549369101878256,100
8,4.5402058970648795,100
8,4.513459473149851,100
8,4.532599308993667,100
8,4.512595132924616,100
8,4.519396251998842,100
8,4.515642893034965,100
8,4.539687359938398,100
8,4.508603792870417,100
8,4.523119894089177,100
8,4.522609242005274,100
8,4.50606543617323,100
8,4.52554698404856,100
8,4.519264640053734,100
8,4.518170960014686,100
8,4.527308446122333,100
8,4.527147162007168,100
8,4.514603543095291,100
8,4.515164003008977,100
8,4.544669765979052,100
8,4.522973944200203,100
8,4.515989330131561,100
8,4.51262034708634,100
8,4.511200761888176,100
8,4.525612162891775,100
8,4.523010293953121,100
8,4.539008860010654,100
8,4.520408297888935,100
8,4.526736562140286,100
8,4.535048946971074,100
8,4.5169485688675195,100
8,4.540042954962701,100
8,4.526209990028292,100
8,4.5173295070417225,100
8,4.507043048040941,100
8,4.5134266200475395,100
8,4.5052083760965616,100
8,4.524332658853382,100
8,4.522719895932823,100
8,4.51769440388307,100
8,4.528140868991613,100
8,4.512510035885498,100
8,4.535210315138102,100
8,4.518229192821309,100
8,4.500878926832229,100
8,4.526541474973783,100
8,4.508879998000339,100
8,4.520780046936125,100
8,4.5358112750109285,100
8,4.517606564098969,100
8,4.512849618913606,100
8,4.507609253982082,100
8,4.521407617023215,100
8,4.517730189021677,100
9,5.576703369850293,100
9,5.519995091017336,100
9,5.559955975040793,100
9,5.520090982085094,100
9,5.560184211004525,100
9,5.529414282878861,100
9,5.516265673097223,100
9,5.485668184002861,100
9,5.499594131950289,100
9,5.489230523817241,100
9,5.512841891963035,100
9,5.494574507931247,100
9,5.491301561938599,100
9,5.495316304964945,100
9,5.493945596041158,100
9,5.479219795903191,100
9,5.48924520984292,100
9,5.474043129011989,100
9,5.498582833912224,100
9,5.450632140040398,100
9,5.475038693053648,100
9,5.4759219558909535,100
9,5.468613415025175,100
9,5.476050141034648,100
9,5.463869712082669,100
9,5.502356303855777,100
9,5.480119626969099,100
9,5.472310187993571,100
9,5.473962110001594,100
9,5.482820886885747,100
9,5.473612091038376,100
9,5.493322822963819,100
9,5.47714151092805,100
9,5.475073889829218,100
9,5.4835379449650645,100
9,5.475582757033408,100
9,5.476790639106184,100
9,5.45657277898863,100
9,5.472300470108166,100
9,5.4817151131574064,100
9,5.480811141896993,100
9,5.476204175036401,100
9,5.467578256968409,100
9,5.489750839071348,100
9,5.484573266003281,100
9,5.4877306330017745,100
9,5.484215303091332,100
9,5.484023784054443,100
9,5.479270735057071,100
9,5.466907982947305,100
9,5.486853365087882,100
9,5.487778824055567,100
9,5.4911547030787915,100
9,5.4685398689471185,100
9,5.4893343860749155,100
9,5.480268083978444,100
9,5.485934901982546,100
9,5.467169139068574,100
9,5.47691281279549,100
9,5.48653525300324,100
9,5.474658487830311,100
9,5.465766018023714,100
9,5.492154741892591,100
9,5.4858470018953085,100
9,5.462578024016693,100
9,5.4697915110737085,100
9,5.459539903094992,100
9,5.4770889901556075,100
9,5.468613344943151,100
9,5.4846452011261135,100
9,5.468527609948069,100
9,5.4695195320528,100
9,5.473868408007547,100
9,5.476347541902214,100
9,5.478732011048123,100
9,5.477948485175148,100
9,5.438139495905489,100
9,5.4899190871510655,100
9,5.475591046037152,100
9,5.463698982028291,100
9,5.479753431864083,100
9,5.466109491884708,100
9,5.489040640881285,100
9,5.474051258061081,100
9,5.474333442980424,100
9,5.490816517965868,100
9,5.483943399973214,100
9,5.476026184856892,100
9,5.47482595895417,100
9,5.4788072551600635,100
9,5.483878885861486,100
9,5.476035084109753,100
9,5.4586762899998575,100
9,5.451562095899135,100
9,5.4741047790739685,100
9,5.482277104863897,100
9,5.461993406061083,100
9,5.451420461060479,100
9,5.46666118898429,100
9,5.494935687864199,100
10,6.701299141161144,100
10,6.664205468026921,100
10,6.664042543852702,100
10,6.638613261049613,100
10,6.639504189835861,100
10,6.641532627865672,100
10,6.616999811958522,100
10,6.577901070006192,100
10,6.595657527912408,100
10,6.5599104629363865,100
10,6.582199854077771,100
10,6.580998237943277,100
10,6.58458127011545,100
10,6.570050476118922,100
10,6.571275525959209,100
10,6.576726661063731,100
10,6.578422439983115,100
10,6.5802061760332435,100
10,6.580378940096125,100
10,6.569197604199871,100
10,6.571977064013481,100
10,6.58822925016284,100
10,6.586436185985804,100
10,6.571661851136014,100
10,6.574434130918235,100
10,6.581133279018104,100
10,6.5637766951695085,100
10,6.583538674982265,100
10,6.5725093288347125,100
10,6.5733231119811535,100
10,6.5789227448403835,100
10,6.57320292503573,100
10,6.573826059000567,100
10,6.572125714970753,100
10,6.565059951040894,100
10,6.567219049204141,100
10,6.564697457011789,100
10,6.572894967161119,100
10,6.571175111923367,100
10,6.560376601992175,100
10,6.581556767923757,100
10,6.571133183082566,100
10,6.580505395075306,100
10,6.58425575401634,100
10,6.565804296173155,100
10,6.537196937017143,100
10,6.5671799890697,100
10,6.563947962829843,100
10,6.56024768599309,100
10,6.585459172027186,100
10,6.545522273983806,100
10,6.572238449938595,100
10,6.531955718994141,100
10,6.572073214920238,100
10,6.566638204967603,100
10,6.5773819661699235,100
10,6.562304727965966,100
10,6.57570350705646,100
10,6.560076280962676,100
10,6.575254005845636,100
10,6.597152108093724,100
10,6.55897565302439,100
10,6.544219258008525,100
10,6.569178009871393,100
10,6.55186888598837,100
10,6.545243992935866,100
10,6.55520349717699,100
10,6.568812591955066,100
10,6.566243059001863,100
10,6.56495513394475,100
10,6.565079661086202,100
10,6.5475022660102695,100
10,6.546786183025688,100
10,6.552128433948383,100
10,6.583094858098775,100
10,6.576230884063989,100
10,6.569839598843828,100
10,6.552583807846531,100
10,6.534799823071808,100
10,6.579946033889428,100
10,6.581413025967777,100
10,6.575819427846,100
10,6.576384996064007,100
10,6.552948908880353,100
10,6.56208152603358,100
10,6.556166336871684,100
10,6.55461787013337,100
10,6.557173645123839,100
10,6.568706842837855,100
10,6.5663587539456785,100
10,6.530482481000945,100
10,6.562439878005534,100
10,6.5560654369182885,100
10,6.565655899001285,100
10,6.552692961879075,100
10,6.578686175867915,100
10,6.56411212310195,100
10,6.544571093982086,100
10,6.561207723105326,100
10,6.567530569154769,100
11,7.412456744117662,100
11,7.323883322998881,100
11,7.307705054990947,100
11,7.295877268072218,100
11,7.298124328022823,100
11,7.256039578001946,100
11,7.274304637918249,100
11,7.271731230895966,100
11,7.234081656206399,100
11,7.2449393139686435,100
11,7.246741987066343,100
11,7.239137061173096,100
11,7.237184508005157,100
11,7.23503329185769,100
11,7.22346574999392,100
11,7.221657809102908,100
11,7.243113238131627,100
11,7.235530901001766,100
11,7.234943772898987,100
11,7.214147645048797,100
11,7.201995835872367,100
11,7.229600708000362,100
11,7.226203931029886,100
11,7.213500968879089,100
11,7.224093039054424,100
11,7.22521624295041,100
11,7.2167865158990026,100
11,7.225564503110945,100
11,7.234558408148587,100
11,7.241493460023776,100
11,7.201525832992047,100
11,7.236124373041093,100
11,7.214620026992634,100
11,7.204402159899473,100
11,7.212806632975116,100
11,7.217162485932931,100
11,7.222589452052489,100
11,7.215534216957167,100
11,7.198639241978526,100
11,7.221632884116843,100
11,7.231409397907555,100
11,7.211083984002471,100
11,7.189909307053313,100
11,7.234206972876564,100
11,7.220680960919708,100
11,7.197860869811848,100
11,7.214696762850508,100
11,7.2129714991897345,100
11,7.2036764631047845,100
11,7.226085590198636,100
11,7.201281500980258,100
11,7.199121827958152,100
11,7.2253654431551695,100
11,7.241000252077356,100
11,7.218191791092977,100
11,7.237344301072881,100
11,7.2411918439902365,100
11,7.223955909023061,100
11,7.204908546060324,100
11,7.198039710987359,100
11,7.1993615969549865,100
11,7.216774135828018,100
11,7.22108835587278,100
11,7.212291927076876,100
11,7.2357461410574615,100
11,7.215299589093775,100
11,7.234789039008319,100
11,7.212182655930519,100
11,7.222874108003452,100
11,7.230282970936969,100
11,7.238013793015853,100
11,7.202297790907323,100
11,7.209518858930096,100
11,7.217269700020552,100
11,7.224841691087931,100
11,7.232739255996421,100
11,7.230173408985138,100
11,7.203389720059931,100
11,7.20581990503706,100
11,7.208270302973688,100
11,7.205472633941099,100
11,7.211302457144484,100
11,7.217118706088513,100
11,7.213406057097018,100
11,7.210998584982008,100
11,7.1899028739426285,100
11,7.213389473967254,100
11,7.225261308951303,100
11,7.2188835178967565,100
11,7.206604012986645,100
11,7.203860427020118,100
11,7.209566455101594,100
11,7.23693365091458,100
11,7.208059425000101,100
11,7.218731617787853,100
11,7.197188077028841,100
11,7.240303525002673,100
11,7.203685594955459,100
11,7.204288677079603,100
11,7.215856272028759,100
12,8.19457265897654,100
12,8.114461800083518,100
12,8.06559260096401,100
12,8.045028451830149,100
12,8.045036864932626,100
12,8.061748882057145,100
12,8.02214493509382,100
12,8.013844899833202,100
12,8.003905763849616,100
12,7.984432384837419,100
12,7.968139814212918,100
12,7.945626923814416,100
12,7.977463003015146,100
12,7.944129999959841,100
12,7.983159525087103,100
12,7.954772910103202,100
12,7.96774840191938,100
12,7.968143782112747,100
12,7.962523926049471,100
12,7.967507284833118,100
12,7.970050009898841,100
12,7.913664795923978,100
12,7.975601740879938,100
12,7.966347516980022,100
12,7.947510570986196,100
12,7.9739688949193805,100
12,7.971507342997938,100
12,7.957116870908067,100
12,7.959292524959892,100
12,7.949297402054071,100
12,7.959822033997625,100
